date_old,date,time,temp,cum_precipitation,humidity,insolation,sunshine,wind,wind_direction,sea_lvl_pressure,pressure
2019-10-03 오전 4:10:00,2019-10-03,4,19.9,4.4,89.4,0,0,1.6,342.1,1002.1,992.2
2019-10-03 오전 4:11:00,2019-10-03,4,19.9,4.4,89.5,0,0,2.4,348.1,1002.1,992.2
2019-10-03 오전 4:12:00,2019-10-03,4,20,4.4,90,0,0,1.6,349.9,1002.1,992.2
2019-10-03 오전 4:13:00,2019-10-03,4,20,4.4,90.3,0,0,2.5,354.4,1002,992.1
2019-10-03 오전 4:14:00,2019-10-03,4,20,4.4,90.8,0,0,3,326.6,1002.1,992.2
2019-10-03 오전 4:15:00,2019-10-03,4,20,4.4,91.1,0,0,2.5,330.5,1002,992.1
2019-10-03 오전 4:16:00,2019-10-03,4,20,4.4,91.5,0,0,1.6,346.9,1002.1,992.2
2019-10-03 오전 4:17:00,2019-10-03,4,20,4.4,92,0,0,2.1,331.9,1002.1,992.2
2019-10-03 오전 4:18:00,2019-10-03,4,19.9,4.4,92.6,0,0,2.3,289.6,1002.2,992.3
2019-10-03 오전 4:19:00,2019-10-03,4,20,4.4,93.2,0,0,2.3,301.6,1002.2,992.3
2019-10-03 오전 4:20:00,2019-10-03,4,19.9,4.4,93.5,0,0,1.2,246.9,1002.2,992.3
2019-10-03 오전 4:21:00,2019-10-03,4,20,4.4,93.7,0,0,0.8,264.8,1002.2,992.3
2019-10-03 오전 4:22:00,2019-10-03,4,19.9,4.4,93.8,0,0,1,217,1002.2,992.3
2019-10-03 오전 4:23:00,2019-10-03,4,20,4.4,93.8,0,0,1.2,204.2,1002.2,992.3
2019-10-03 오전 4:24:00,2019-10-03,4,20,4.4,93.9,0,0,0.9,215.4,1002.3,992.4
2019-10-03 오전 4:25:00,2019-10-03,4,19.9,4.4,93.9,0,0,1.2,196.4,1002.2,992.3
2019-10-03 오전 4:26:00,2019-10-03,4,19.9,4.4,93.9,0,0,1,204.1,1002.2,992.3
2019-10-03 오전 4:27:00,2019-10-03,4,19.9,4.4,93.9,0,0,1,194.6,1002.2,992.3
2019-10-03 오전 4:28:00,2019-10-03,4,20,4.4,94,0,0,1.4,198.1,1002.2,992.3
2019-10-03 오전 4:29:00,2019-10-03,4,20,4.4,94,0,0,1.9,207.7,1002.2,992.3
2019-10-03 오전 4:30:00,2019-10-03,4,20,4.4,94.1,0,0,2.2,206,1002.2,992.3
2019-10-03 오전 4:31:00,2019-10-03,4,20,4.4,94.2,0,0,2.7,208,1002.3,992.4
2019-10-03 오전 4:32:00,2019-10-03,4,20,4.4,94.3,0,0,2.7,216.6,1002.3,992.4
2019-10-03 오전 4:33:00,2019-10-03,4,19.9,4.4,94.3,0,0,2,202.9,1002.3,992.4
2019-10-03 오전 4:34:00,2019-10-03,4,20,4.4,94.4,0,0,1.5,213.6,1002.3,992.4
2019-10-03 오전 4:35:00,2019-10-03,4,19.9,4.4,94.4,0,0,1.4,195,1002.3,992.4
2019-10-03 오전 4:36:00,2019-10-03,4,20,4.4,94.5,0,0,2.1,210.3,1002.3,992.4
2019-10-03 오전 4:37:00,2019-10-03,4,19.9,4.5,94.5,0,0,1.7,211.3,1002.3,992.4
2019-10-03 오전 4:38:00,2019-10-03,4,19.9,4.5,94.6,0,0,1.6,190.4,1002.3,992.4
2019-10-03 오전 4:39:00,2019-10-03,4,20,4.5,94.7,0,0,2.1,204,1002.3,992.4
2019-10-03 오전 4:40:00,2019-10-03,4,19.9,4.5,94.7,0,0,1.5,188.4,1002.3,992.4
2019-10-03 오전 4:41:00,2019-10-03,4,19.9,4.5,94.8,0,0,1.8,191.6,1002.3,992.4
2019-10-03 오전 4:42:00,2019-10-03,4,19.9,4.5,94.8,0,0,1,189.6,1002.3,992.4
2019-10-03 오전 4:43:00,2019-10-03,4,19.9,4.5,94.8,0,0,1.5,192.3,1002.3,992.4
2019-10-03 오전 4:44:00,2019-10-03,4,20,4.5,94.9,0,0,2,194.7,1002.3,992.4
2019-10-03 오전 4:45:00,2019-10-03,4,19.9,4.5,94.9,0,0,2.3,202.7,1002.3,992.4
2019-10-03 오전 4:46:00,2019-10-03,4,19.9,4.5,94.9,0,0,2,197,1002.3,992.4
2019-10-03 오전 4:47:00,2019-10-03,4,19.9,4.5,94.9,0,0,1.9,217.7,1002.3,992.4
2019-10-03 오전 4:48:00,2019-10-03,4,19.9,4.5,94.9,0,0,1.7,195.7,1002.3,992.4
2019-10-03 오전 4:49:00,2019-10-03,4,19.9,4.5,95,0,0,2.3,212.1,1002.3,992.4
2019-10-03 오전 4:50:00,2019-10-03,4,19.9,4.5,95,0,0,2.1,217.9,1002.3,992.4
2019-10-03 오전 4:51:00,2019-10-03,4,19.9,4.5,95.1,0,0,2.6,229.4,1002.3,992.4
2019-10-03 오전 4:52:00,2019-10-03,4,19.8,4.5,95.1,0,0,2.1,223.8,1002.3,992.4
2019-10-03 오전 4:53:00,2019-10-03,4,19.9,4.5,95.2,0,0,1.5,239,1002.3,992.4
2019-10-03 오전 4:54:00,2019-10-03,4,19.8,4.5,95.2,0,0,1.8,214.2,1002.3,992.4
2019-10-03 오전 4:55:00,2019-10-03,4,19.9,4.5,95.3,0,0,1.8,206.4,1002.3,992.4
2019-10-03 오전 4:56:00,2019-10-03,4,19.8,4.5,95.3,0,0,1.8,234.1,1002.3,992.4
2019-10-03 오전 4:57:00,2019-10-03,4,19.9,4.5,95.3,0,0,1.4,207.2,1002.3,992.4
2019-10-03 오전 4:58:00,2019-10-03,4,19.9,4.5,95.4,0,0,0.9,203.8,1002.3,992.4
2019-10-03 오전 4:59:00,2019-10-03,4,19.8,4.5,95.3,0,0,1.7,213.2,1002.3,992.4
2019-10-03 오전 5:00:00,2019-10-03,5,19.9,4.5,95.4,0,0,1.7,204.1,1002.3,992.4
2019-10-03 오전 5:01:00,2019-10-03,5,19.8,4.5,95.4,0,0,1.9,213.6,1002.3,992.4
2019-10-03 오전 5:02:00,2019-10-03,5,19.9,4.5,95.4,0,0,1.6,235.9,1002.4,992.5
2019-10-03 오전 5:03:00,2019-10-03,5,19.9,4.5,95.4,0,0,1.7,225.3,1002.4,992.5
2019-10-03 오전 5:04:00,2019-10-03,5,19.8,4.5,95.4,0,0,1.7,216.3,1002.4,992.5
2019-10-03 오전 5:05:00,2019-10-03,5,19.9,4.5,95.5,0,0,2.4,219.1,1002.4,992.5
2019-10-03 오전 5:06:00,2019-10-03,5,19.8,4.5,95.5,0,0,2.3,207.6,1002.4,992.5
2019-10-03 오전 5:07:00,2019-10-03,5,19.9,4.5,95.5,0,0,1.9,222.5,1002.4,992.5
2019-10-03 오전 5:08:00,2019-10-03,5,19.8,4.5,95.5,0,0,2.3,216.6,1002.4,992.5
2019-10-03 오전 5:09:00,2019-10-03,5,19.9,4.5,95.5,0,0,2.5,218.8,1002.5,992.6
2019-10-03 오전 5:10:00,2019-10-03,5,19.9,4.5,95.5,0,0,3.5,214.8,1002.5,992.6
2019-10-03 오전 5:11:00,2019-10-03,5,19.9,4.5,95.5,0,0,3.6,234.3,1002.5,992.6
2019-10-03 오전 5:12:00,2019-10-03,5,19.9,4.5,95.5,0,0,2.4,216.5,1002.5,992.6
2019-10-03 오전 5:13:00,2019-10-03,5,19.9,4.5,95.5,0,0,2.6,234,1002.6,992.7
2019-10-03 오전 5:14:00,2019-10-03,5,19.9,4.5,95.5,0,0,3.1,223.4,1002.6,992.7
2019-10-03 오전 5:15:00,2019-10-03,5,19.8,4.5,95.5,0,0,3,219.5,1002.6,992.7
2019-10-03 오전 5:16:00,2019-10-03,5,19.8,4.5,95.4,0,0,3.7,230.6,1002.6,992.7
2019-10-03 오전 5:17:00,2019-10-03,5,19.9,4.5,95.5,0,0,2.1,227.5,1002.6,992.7
2019-10-03 오전 5:18:00,2019-10-03,5,19.8,4.5,95.5,0,0,2,217.7,1002.7,992.8
2019-10-03 오전 5:19:00,2019-10-03,5,19.9,4.5,95.5,0,0,4.3,233.3,1002.7,992.8
2019-10-03 오전 5:20:00,2019-10-03,5,19.8,4.5,95.4,0,0,3.7,237.9,1002.7,992.8
2019-10-03 오전 5:21:00,2019-10-03,5,19.9,4.5,95.4,0,0,3.3,224.7,1002.7,992.8
2019-10-03 오전 5:22:00,2019-10-03,5,19.9,4.5,95.4,0,0,4,215.9,1002.7,992.8
2019-10-03 오전 5:23:00,2019-10-03,5,19.9,4.5,95.3,0,0,3.8,235.1,1002.7,992.8
2019-10-03 오전 5:24:00,2019-10-03,5,19.9,4.5,95.3,0,0,3.4,228.4,1002.7,992.8
2019-10-03 오전 5:25:00,2019-10-03,5,19.9,4.5,95.3,0,0,3.6,252.5,1002.8,992.9
2019-10-03 오전 5:26:00,2019-10-03,5,19.9,4.5,95.2,0,0,4,238.7,1002.8,992.9
2019-10-03 오전 5:27:00,2019-10-03,5,19.9,4.5,95.2,0,0,3.6,233,1002.8,992.9
2019-10-03 오전 5:28:00,2019-10-03,5,19.9,4.5,95.1,0,0,3.3,228.8,1002.9,993
2019-10-03 오전 5:29:00,2019-10-03,5,19.9,4.5,95,0,0,3.7,235.8,1002.9,993
2019-10-03 오전 5:30:00,2019-10-03,5,20,4.5,95,0,0,4,248.8,1002.9,993
2019-10-03 오전 5:31:00,2019-10-03,5,19.9,4.5,94.9,0,0,3.5,244.6,1002.9,993
2019-10-03 오전 5:32:00,2019-10-03,5,20,4.5,94.9,0,0,3.1,250.9,1002.9,993
2019-10-03 오전 5:33:00,2019-10-03,5,19.9,4.5,94.9,0,0,3.9,244.5,1002.9,993
2019-10-03 오전 5:34:00,2019-10-03,5,19.9,4.5,94.8,0,0,4.8,230.9,1002.9,993
2019-10-03 오전 5:35:00,2019-10-03,5,19.9,4.5,94.8,0,0,3.9,248.7,1002.9,993
2019-10-03 오전 5:36:00,2019-10-03,5,19.9,4.5,94.7,0,0,3.3,254.5,1002.9,993
2019-10-03 오전 5:37:00,2019-10-03,5,19.9,4.5,94.7,0,0,3.2,239.7,1002.9,993
2019-10-03 오전 5:38:00,2019-10-03,5,19.9,4.5,94.7,0,0,3.6,225.3,1002.9,993
2019-10-03 오전 5:39:00,2019-10-03,5,19.9,4.5,94.7,0,0,3.3,237.9,1002.9,993
2019-10-03 오전 5:40:00,2019-10-03,5,19.9,4.5,94.7,0,0,3.3,231.4,1002.9,993
2019-10-03 오전 5:41:00,2019-10-03,5,19.9,4.5,94.6,0,0,3.5,240.6,1002.9,993
2019-10-03 오전 5:42:00,2019-10-03,5,19.8,4.5,94.5,0,0,3,234.3,1002.9,993
2019-10-03 오전 5:43:00,2019-10-03,5,19.9,4.5,94.6,0,0,1.9,254.1,1002.9,993
2019-10-03 오전 5:44:00,2019-10-03,5,19.8,4.5,94.5,0,0,4.1,237.6,1002.9,993
2019-10-03 오전 5:45:00,2019-10-03,5,19.9,4.5,94.6,0,0,2.6,232.7,1002.9,993
2019-10-03 오전 5:46:00,2019-10-03,5,19.8,4.5,94.5,0,0,2.3,264.3,1002.9,993
2019-10-03 오전 5:47:00,2019-10-03,5,19.9,4.5,94.5,0,0,2.1,252,1002.9,993
2019-10-03 오전 5:48:00,2019-10-03,5,19.9,4.5,94.5,0,0,2.2,271,1002.9,993
2019-10-03 오전 5:49:00,2019-10-03,5,19.8,4.5,94.5,0,0,2.4,285.6,1002.9,993
2019-10-03 오전 5:50:00,2019-10-03,5,19.9,4.5,94.6,0,0,1.6,259.6,1002.9,993
2019-10-03 오전 5:51:00,2019-10-03,5,19.8,4.5,94.5,0,0,2.5,253.8,1002.9,993
2019-10-03 오전 5:52:00,2019-10-03,5,19.8,4.5,94.5,0,0,2.2,253.5,1002.9,993
2019-10-03 오전 5:53:00,2019-10-03,5,19.8,4.5,94.5,0,0,1.7,263.5,1002.9,993
2019-10-03 오전 5:54:00,2019-10-03,5,19.9,4.5,94.6,0,0,2.1,253.5,1002.9,993
2019-10-03 오전 5:55:00,2019-10-03,5,19.8,4.5,94.6,0,0,1.6,252.2,1002.9,993
2019-10-03 오전 5:56:00,2019-10-03,5,19.8,4.5,94.6,0,0,2.2,221.7,1002.8,992.9
2019-10-03 오전 5:57:00,2019-10-03,5,19.9,4.5,94.7,0,0,2.3,233.8,1002.8,992.9
2019-10-03 오전 5:58:00,2019-10-03,5,19.8,4.5,94.7,0,0,2.9,238.4,1002.8,992.9
2019-10-03 오전 5:59:00,2019-10-03,5,19.8,4.5,94.8,0,0,3.4,245.4,1002.8,992.9
2019-10-03 오전 6:00:00,2019-10-03,6,19.9,4.5,94.8,0,0,3.8,234.6,1002.8,992.9
2019-10-03 오전 6:01:00,2019-10-03,6,19.8,4.5,94.8,0,0,4.3,244.6,1002.8,992.9
2019-10-03 오전 6:02:00,2019-10-03,6,19.8,4.5,94.8,0,0,4.6,245.7,1002.7,992.8
2019-10-03 오전 6:03:00,2019-10-03,6,19.8,4.5,94.8,0,0,4.3,236.7,1002.7,992.8
2019-10-03 오전 6:04:00,2019-10-03,6,19.8,4.5,94.8,0,0,4.7,233.8,1002.7,992.8
2019-10-03 오전 6:05:00,2019-10-03,6,19.9,4.5,94.8,0,0,4,241.4,1002.7,992.8
2019-10-03 오전 6:06:00,2019-10-03,6,19.8,4.5,94.7,0,0,4.5,240.5,1002.7,992.8
2019-10-03 오전 6:07:00,2019-10-03,6,19.8,4.5,94.7,0,0,3.7,241.2,1002.8,992.9
2019-10-03 오전 6:08:00,2019-10-03,6,19.8,4.5,94.7,0,0,4.2,248,1002.8,992.9
2019-10-03 오전 6:09:00,2019-10-03,6,19.8,4.5,94.7,0,0,4,240.9,1002.8,992.9
2019-10-03 오전 6:10:00,2019-10-03,6,19.8,4.5,94.7,0,0,4.6,239.3,1002.8,992.9
2019-10-03 오전 6:11:00,2019-10-03,6,19.9,4.5,94.7,0,0,3.4,247.3,1002.8,992.9
2019-10-03 오전 6:12:00,2019-10-03,6,19.8,4.5,94.6,0,0,3.6,238.3,1002.9,993
2019-10-03 오전 6:13:00,2019-10-03,6,19.8,4.5,94.6,0,0,2.9,248.3,1002.9,993
2019-10-03 오전 6:14:00,2019-10-03,6,19.8,4.5,94.6,0,0,3.6,245.7,1002.9,993
2019-10-03 오전 6:15:00,2019-10-03,6,19.8,4.5,94.6,0,0,4.7,252.3,1002.9,993
2019-10-03 오전 6:16:00,2019-10-03,6,19.8,4.5,94.6,0,0,3.3,246.7,1002.9,993
2019-10-03 오전 6:17:00,2019-10-03,6,19.9,4.5,94.7,0,0,4.4,236.9,1002.9,993
2019-10-03 오전 6:18:00,2019-10-03,6,19.8,4.5,94.6,0,0,3.1,261.7,1002.9,993
2019-10-03 오전 6:19:00,2019-10-03,6,19.8,4.5,94.6,0,0,3.8,238.1,1003,993.1
2019-10-03 오전 6:20:00,2019-10-03,6,19.9,4.5,94.6,0,0,3.5,257.8,1003,993.1
2019-10-03 오전 6:21:00,2019-10-03,6,19.8,4.5,94.6,0,0,4.7,236.1,1003,993.1
2019-10-03 오전 6:22:00,2019-10-03,6,19.8,4.5,94.6,0,0,3.4,235.5,1003,993.1
2019-10-03 오전 6:23:00,2019-10-03,6,19.9,4.5,94.6,0,0,4.2,236.6,1003,993.1
2019-10-03 오전 6:24:00,2019-10-03,6,19.8,4.5,94.5,0,0,4,241.1,1003,993.1
2019-10-03 오전 6:25:00,2019-10-03,6,19.9,4.5,94.5,0,0,4.6,243.8,1003,993.1
2019-10-03 오전 6:26:00,2019-10-03,6,19.8,4.5,94.5,0,0,3.7,252.5,1003,993.1
2019-10-03 오전 6:27:00,2019-10-03,6,19.8,4.5,94.4,0,0,4.3,251.5,1003.1,993.2
2019-10-03 오전 6:28:00,2019-10-03,6,19.9,4.5,94.5,0,0,4.8,249.6,1003.1,993.2
2019-10-03 오전 6:29:00,2019-10-03,6,19.8,4.5,94.4,0,0,4.7,244.3,1003,993.1
2019-10-03 오전 6:30:00,2019-10-03,6,19.8,4.5,94.4,0,0,3.9,257.8,1003.1,993.2
2019-10-03 오전 6:31:00,2019-10-03,6,19.9,4.5,94.4,0,0,3.8,245.7,1003.1,993.2
2019-10-03 오전 6:32:00,2019-10-03,6,19.9,4.5,94.4,0,0,4.5,242.7,1003.1,993.2
2019-10-03 오전 6:33:00,2019-10-03,6,19.9,4.6,94.4,0,0,3.4,244,1003.1,993.2
2019-10-03 오전 6:34:00,2019-10-03,6,19.8,4.6,94.4,0,0,3.8,246.1,1003.1,993.2
2019-10-03 오전 6:35:00,2019-10-03,6,19.9,4.6,94.4,0,0,3.5,236,1003.1,993.2
2019-10-03 오전 6:36:00,2019-10-03,6,19.9,4.6,94.3,0,0,3.3,241,1003.1,993.2
2019-10-03 오전 6:37:00,2019-10-03,6,19.8,4.6,94.3,0,0,4,237,1003.1,993.2
2019-10-03 오전 6:38:00,2019-10-03,6,19.8,4.6,94.3,0,0,2.9,240.8,1003.1,993.2
2019-10-03 오전 6:39:00,2019-10-03,6,19.9,4.6,94.3,0,0,3.9,249.4,1003.1,993.2
2019-10-03 오전 6:40:00,2019-10-03,6,19.8,4.6,94.2,0,0,3.2,243.8,1003.1,993.2
2019-10-03 오전 6:41:00,2019-10-03,6,19.9,4.6,94.2,0,0,4,226.2,1003.1,993.2
2019-10-03 오전 6:42:00,2019-10-03,6,19.9,4.6,94.2,0,0,4.7,242,1003.1,993.2
2019-10-03 오전 6:43:00,2019-10-03,6,19.8,4.6,94.1,0,0,3.9,238.9,1003.1,993.2
2019-10-03 오전 6:44:00,2019-10-03,6,19.9,4.6,94.2,0,0,3.9,236.5,1003.1,993.2
2019-10-03 오전 6:45:00,2019-10-03,6,19.9,4.6,94.2,0,0,3.6,241,1003.1,993.2
2019-10-03 오전 6:46:00,2019-10-03,6,19.9,4.6,94.2,0,0,4,246.6,1003.1,993.2
2019-10-03 오전 6:47:00,2019-10-03,6,19.9,4.6,94.1,0,0,4,242.5,1003.1,993.2
2019-10-03 오전 6:48:00,2019-10-03,6,19.9,4.6,94.1,0,0,4.2,248.7,1003.1,993.2
2019-10-03 오전 6:49:00,2019-10-03,6,19.9,4.6,94.1,0,0,3.3,250.6,1003.1,993.2
2019-10-03 오전 6:50:00,2019-10-03,6,19.9,4.6,94,0,0,3.9,233.1,1003.1,993.2
2019-10-03 오전 6:51:00,2019-10-03,6,19.9,4.6,94,0,0,3.8,236.4,1003.1,993.2
2019-10-03 오전 6:52:00,2019-10-03,6,19.9,4.6,94,0,0,3.9,242.1,1003.1,993.2
2019-10-03 오전 6:53:00,2019-10-03,6,19.9,4.6,93.9,0,0,4.5,249.1,1003.1,993.2
2019-10-03 오전 6:54:00,2019-10-03,6,19.8,4.6,93.8,0,0,3.6,255.2,1003.1,993.2
2019-10-03 오전 6:55:00,2019-10-03,6,19.9,4.6,93.9,0,0,3.9,247.9,1003.1,993.2
2019-10-03 오전 6:56:00,2019-10-03,6,19.9,4.6,93.8,0,0,4.6,246.1,1003.1,993.2
2019-10-03 오전 6:57:00,2019-10-03,6,19.9,4.6,93.7,0,0,4.2,246.7,1003.1,993.2
2019-10-03 오전 6:58:00,2019-10-03,6,19.9,4.6,93.6,0,0,3.9,242.3,1003.1,993.2
2019-10-03 오전 6:59:00,2019-10-03,6,19.9,4.6,93.5,0,0,2.9,241.6,1003.2,993.3
2019-10-03 오전 7:00:00,2019-10-03,7,19.9,4.6,93.5,0,0,4,244.9,1003.1,993.2
2019-10-03 오전 7:01:00,2019-10-03,7,19.9,4.6,93.4,0,0,4.3,243.1,1003.1,993.2
2019-10-03 오전 7:02:00,2019-10-03,7,19.9,4.6,93.3,0,0,3.9,247.1,1003.2,993.3
2019-10-03 오전 7:03:00,2019-10-03,7,19.9,4.6,93.3,0,0,3.9,247,1003.2,993.3
2019-10-03 오전 7:04:00,2019-10-03,7,19.9,4.6,93.3,0,0,3.5,267.3,1003.2,993.3
2019-10-03 오전 7:05:00,2019-10-03,7,19.9,4.6,93.4,0,0,4.6,253,1003.2,993.3
2019-10-03 오전 7:06:00,2019-10-03,7,19.9,4.6,93.4,0,0,3.8,259.8,1003.2,993.3
2019-10-03 오전 7:07:00,2019-10-03,7,19.9,4.6,93.4,0,0,3.8,269.3,1003.2,993.3
2019-10-03 오전 7:08:00,2019-10-03,7,19.9,4.6,93.4,0,0,3.9,256.1,1003.2,993.3
2019-10-03 오전 7:09:00,2019-10-03,7,19.9,4.6,93.5,0,0,4,255.6,1003.2,993.3
2019-10-03 오전 7:10:00,2019-10-03,7,19.9,4.6,93.5,0,0,3.6,263.3,1003.2,993.3
2019-10-03 오전 7:11:00,2019-10-03,7,19.9,4.6,93.6,0,0,4.3,252.6,1003.2,993.3
2019-10-03 오전 7:12:00,2019-10-03,7,19.9,4.6,93.6,0.01,0,3.1,254,1003.2,993.3
2019-10-03 오전 7:13:00,2019-10-03,7,19.8,4.6,93.5,0.01,0,3.8,251,1003.2,993.3
2019-10-03 오전 7:14:00,2019-10-03,7,19.9,4.6,93.7,0.01,0,3.5,263.1,1003.2,993.3
2019-10-03 오전 7:15:00,2019-10-03,7,19.9,4.6,93.7,0.01,0,3.9,251.8,1003.2,993.3
2019-10-03 오전 7:16:00,2019-10-03,7,19.9,4.6,93.7,0.01,0,3.6,263,1003.2,993.3
2019-10-03 오전 7:17:00,2019-10-03,7,19.9,4.6,93.7,0.01,0,4.2,267.9,1003.2,993.3
2019-10-03 오전 7:18:00,2019-10-03,7,19.9,4.6,93.7,0.01,0,3.5,273.6,1003.3,993.4
2019-10-03 오전 7:19:00,2019-10-03,7,19.9,4.6,93.7,0.01,0,4.5,261.8,1003.3,993.4
2019-10-03 오전 7:20:00,2019-10-03,7,19.9,4.6,93.6,0.01,0,5.1,281.1,1003.3,993.4
2019-10-03 오전 7:21:00,2019-10-03,7,19.9,4.6,93.3,0.01,0,4.4,268.5,1003.3,993.4
2019-10-03 오전 7:22:00,2019-10-03,7,20,4.6,93.3,0.02,0,4.4,273.4,1003.3,993.4
2019-10-03 오전 7:23:00,2019-10-03,7,20,4.6,93.1,0.02,0,4.2,262.2,1003.3,993.4
2019-10-03 오전 7:24:00,2019-10-03,7,20,4.6,92.9,0.02,0,4.4,261.9,1003.3,993.4
2019-10-03 오전 7:25:00,2019-10-03,7,20.1,4.6,92.7,0.02,0,3.1,255.4,1003.3,993.4
2019-10-03 오전 7:26:00,2019-10-03,7,20,4.6,92.6,0.02,0,3.2,269.3,1003.3,993.4
2019-10-03 오전 7:27:00,2019-10-03,7,20.1,4.6,92.5,0.02,0,3.9,253.8,1003.3,993.4
2019-10-03 오전 7:28:00,2019-10-03,7,20.1,4.6,92.3,0.02,0,3.1,263.4,1003.3,993.4
2019-10-03 오전 7:29:00,2019-10-03,7,20,4.6,90.5,0.03,0,3.8,264.4,1003.3,993.4
2019-10-03 오전 7:30:00,2019-10-03,7,20.1,4.6,89.3,0.03,0,2.4,264.9,1003.3,993.4
2019-10-03 오전 7:31:00,2019-10-03,7,20.1,4.6,89,0.03,0,3.3,278.9,1003.4,993.5
2019-10-03 오전 7:32:00,2019-10-03,7,20.1,4.6,88.7,0.03,0,3.8,278.8,1003.4,993.5
2019-10-03 오전 7:33:00,2019-10-03,7,20.1,4.6,88.6,0.03,0,2.8,259.3,1003.4,993.5
2019-10-03 오전 7:34:00,2019-10-03,7,20.2,4.6,88.5,0.04,0,3,251.1,1003.4,993.5
2019-10-03 오전 7:35:00,2019-10-03,7,20.1,4.6,88.5,0.04,0,3.7,253.2,1003.5,993.6
2019-10-03 오전 7:36:00,2019-10-03,7,20.1,4.6,88.5,0.04,0,3.5,253.7,1003.5,993.6
2019-10-03 오전 7:37:00,2019-10-03,7,20.1,4.6,88.5,0.04,0,3.2,244.9,1003.4,993.5
2019-10-03 오전 7:38:00,2019-10-03,7,20.1,4.6,88.6,0.04,0,3.4,243.2,1003.5,993.6
2019-10-03 오전 7:39:00,2019-10-03,7,20.1,4.6,88.5,0.05,0,3.6,240,1003.5,993.6
2019-10-03 오전 7:40:00,2019-10-03,7,20.2,4.6,88.4,0.05,0,4.4,237.5,1003.5,993.6
2019-10-03 오전 7:41:00,2019-10-03,7,20.2,4.6,88.3,0.05,0,4.7,243,1003.5,993.6
2019-10-03 오전 7:42:00,2019-10-03,7,20.1,4.6,88.2,0.05,0,4.8,246.2,1003.5,993.6
2019-10-03 오전 7:43:00,2019-10-03,7,20.2,4.6,88.2,0.06,0,4.5,251.8,1003.5,993.6
2019-10-03 오전 7:44:00,2019-10-03,7,20.1,4.6,88.1,0.06,0,4.8,247,1003.6,993.7
2019-10-03 오전 7:45:00,2019-10-03,7,20.2,4.6,87.9,0.06,0,4.6,248.6,1003.6,993.7
2019-10-03 오전 7:46:00,2019-10-03,7,20.2,4.6,88,0.07,0,4.4,248.6,1003.6,993.7
2019-10-03 오전 7:47:00,2019-10-03,7,20.2,4.6,87.9,0.07,0,4.6,235,1003.6,993.7
2019-10-03 오전 7:48:00,2019-10-03,7,20.2,4.6,87.8,0.07,0,4.8,246.3,1003.6,993.7
2019-10-03 오전 7:49:00,2019-10-03,7,20.2,4.6,87.8,0.08,0,5.2,255.4,1003.6,993.7
2019-10-03 오전 7:50:00,2019-10-03,7,20.2,4.6,87.8,0.08,0,3.9,257.1,1003.7,993.8
2019-10-03 오전 7:51:00,2019-10-03,7,20.3,4.6,87.8,0.08,0,4,249.3,1003.7,993.8
2019-10-03 오전 7:52:00,2019-10-03,7,20.2,4.6,87.8,0.09,0,3.6,248,1003.7,993.8
2019-10-03 오전 7:53:00,2019-10-03,7,20.2,4.6,87.8,0.09,0,3.9,256.7,1003.6,993.7
2019-10-03 오전 7:54:00,2019-10-03,7,20.3,4.6,87.9,0.09,0,3.7,259.4,1003.7,993.8
2019-10-03 오전 7:55:00,2019-10-03,7,20.2,4.6,87.8,0.1,0,4.1,260.2,1003.7,993.8
2019-10-03 오전 7:56:00,2019-10-03,7,20.3,4.6,87.8,0.1,0,3.2,274.1,1003.6,993.7
2019-10-03 오전 7:57:00,2019-10-03,7,20.3,4.6,87.8,0.1,0,2.4,261.7,1003.7,993.8
2019-10-03 오전 7:58:00,2019-10-03,7,20.3,4.6,87.6,0.11,0,2.7,273.4,1003.6,993.7
2019-10-03 오전 7:59:00,2019-10-03,7,20.3,4.6,87.5,0.11,0,3.1,262.5,1003.6,993.7
2019-10-03 오전 8:00:00,2019-10-03,8,20.3,4.6,87.4,0.11,0,4.1,241.5,1003.6,993.7
2019-10-03 오전 8:01:00,2019-10-03,8,20.3,4.6,87.2,0.12,0,4.1,237.9,1003.6,993.7
2019-10-03 오전 8:02:00,2019-10-03,8,20.3,4.6,87.1,0.12,0,3.1,261.3,1003.7,993.8
2019-10-03 오전 8:03:00,2019-10-03,8,20.3,4.6,87,0.13,0,3.5,239.4,1003.7,993.8
2019-10-03 오전 8:04:00,2019-10-03,8,20.3,4.6,86.8,0.13,0,4.5,248.8,1003.7,993.8
2019-10-03 오전 8:05:00,2019-10-03,8,20.4,4.6,86.7,0.13,0,3.6,248.9,1003.7,993.8
2019-10-03 오전 8:06:00,2019-10-03,8,20.3,4.6,86.5,0.14,0,4.3,240.4,1003.7,993.8
2019-10-03 오전 8:07:00,2019-10-03,8,20.4,4.6,86.4,0.14,0,4.7,246,1003.7,993.8
2019-10-03 오전 8:08:00,2019-10-03,8,20.3,4.6,86.4,0.15,0,5.3,235.2,1003.8,993.9
2019-10-03 오전 8:09:00,2019-10-03,8,20.4,4.6,86.3,0.15,0,3.8,242.4,1003.8,993.9
2019-10-03 오전 8:10:00,2019-10-03,8,20.4,4.6,86.2,0.15,0,4.8,242,1003.8,993.9
2019-10-03 오전 8:11:00,2019-10-03,8,20.4,4.6,86.2,0.16,0,3.8,233.3,1003.8,993.9
2019-10-03 오전 8:12:00,2019-10-03,8,20.4,4.6,86.1,0.16,0,4.2,239.4,1003.8,993.9
